date,subbasin_id,groundwater_storage_mm,quality_status,source,synthetic_demo
2004-05-25,SB1,60.0508,synthetic_demo,synthetic conceptual storage,True
2004-05-26,SB1,60.0508,synthetic_demo,synthetic conceptual storage,True
2004-05-27,SB1,60.0508,synthetic_demo,synthetic conceptual storage,True
2004-05-28,SB1,59.9408,synthetic_demo,synthetic conceptual storage,True
2004-05-29,SB1,59.9408,synthetic_demo,synthetic conceptual storage,True
2004-05-30,SB1,59.9408,synthetic_demo,synthetic conceptual storage,True
2004-05-31,SB1,60.3202,synthetic_demo,synthetic conceptual storage,True
2004-06-01,SB1,60.3202,synthetic_demo,synthetic conceptual storage,True
2004-06-02,SB1,60.3736,synthetic_demo,synthetic conceptual storage,True
2004-06-03,SB1,60.5394,synthetic_demo,synthetic conceptual storage,True
2004-06-04,SB1,60.5394,synthetic_demo,synthetic conceptual storage,True
2004-06-05,SB1,60.5394,synthetic_demo,synthetic conceptual storage,True
2004-06-06,SB1,60.5394,synthetic_demo,synthetic conceptual storage,True
2004-06-07,SB1,60.7553,synthetic_demo,synthetic conceptual storage,True
2004-06-08,SB1,60.7553,synthetic_demo,synthetic conceptual storage,True
2004-06-09,SB1,61.124,synthetic_demo,synthetic conceptual storage,True
2004-06-10,SB1,61.124,synthetic_demo,synthetic conceptual storage,True
2004-06-11,SB1,61.124,synthetic_demo,synthetic conceptual storage,True
2004-06-12,SB1,61.124,synthetic_demo,synthetic conceptual storage,True
2004-06-13,SB1,61.124,synthetic_demo,synthetic conceptual storage,True
2004-06-14,SB1,61.124,synthetic_demo,synthetic conceptual storage,True
2004-06-15,SB1,61.124,synthetic_demo,synthetic conceptual storage,True
2004-06-16,SB1,61.124,synthetic_demo,synthetic conceptual storage,True
2004-06-17,SB1,61.124,synthetic_demo,synthetic conceptual storage,True
2004-06-18,SB1,61.124,synthetic_demo,synthetic conceptual storage,True
2004-06-19,SB1,61.124,synthetic_demo,synthetic conceptual storage,True
2004-06-20,SB1,61.1619,synthetic_demo,synthetic conceptual storage,True
2004-06-21,SB1,61.1619,synthetic_demo,synthetic conceptual storage,True
2004-06-22,SB1,61.2923,synthetic_demo,synthetic conceptual storage,True
2004-06-23,SB1,61.2923,synthetic_demo,synthetic conceptual storage,True
2004-06-24,SB1,61.105,synthetic_demo,synthetic conceptual storage,True
2004-06-25,SB1,61.1766,synthetic_demo,synthetic conceptual storage,True
2004-06-26,SB1,61.1766,synthetic_demo,synthetic conceptual storage,True
2004-06-27,SB1,61.1766,synthetic_demo,synthetic conceptual storage,True
2004-06-28,SB1,61.1766,synthetic_demo,synthetic conceptual storage,True
2004-06-29,SB1,61.2291,synthetic_demo,synthetic conceptual storage,True
2004-06-30,SB1,61.5435,synthetic_demo,synthetic conceptual storage,True
2004-07-01,SB1,61.4277,synthetic_demo,synthetic conceptual storage,True
2004-07-02,SB1,61.1891,synthetic_demo,synthetic conceptual storage,True
2004-07-03,SB1,61.1891,synthetic_demo,synthetic conceptual storage,True
2004-07-04,SB1,61.1891,synthetic_demo,synthetic conceptual storage,True
2004-07-05,SB1,61.1891,synthetic_demo,synthetic conceptual storage,True
2004-07-06,SB1,61.1316,synthetic_demo,synthetic conceptual storage,True
2004-07-07,SB1,61.3989,synthetic_demo,synthetic conceptual storage,True
2004-07-08,SB1,61.3989,synthetic_demo,synthetic conceptual storage,True
2004-07-09,SB1,61.4486,synthetic_demo,synthetic conceptual storage,True
2004-07-10,SB1,61.4486,synthetic_demo,synthetic conceptual storage,True
2004-07-11,SB1,61.3568,synthetic_demo,synthetic conceptual storage,True
2004-07-12,SB1,61.9732,synthetic_demo,synthetic conceptual storage,True
2004-07-13,SB1,61.9732,synthetic_demo,synthetic conceptual storage,True
2004-07-14,SB1,62.011,synthetic_demo,synthetic conceptual storage,True
2004-07-15,SB1,62.011,synthetic_demo,synthetic conceptual storage,True
2004-07-16,SB1,62.3989,synthetic_demo,synthetic conceptual storage,True
2004-07-17,SB1,62.2053,synthetic_demo,synthetic conceptual storage,True
2004-07-18,SB1,62.1129,synthetic_demo,synthetic conceptual storage,True
2004-07-19,SB1,62.4246,synthetic_demo,synthetic conceptual storage,True
2004-07-20,SB1,62.4246,synthetic_demo,synthetic conceptual storage,True
2004-07-21,SB1,62.4246,synthetic_demo,synthetic conceptual storage,True
2004-07-22,SB1,62.4246,synthetic_demo,synthetic conceptual storage,True
2004-07-23,SB1,62.4246,synthetic_demo,synthetic conceptual storage,True
2004-07-24,SB1,62.4954,synthetic_demo,synthetic conceptual storage,True
2004-07-25,SB1,62.4954,synthetic_demo,synthetic conceptual storage,True
2004-07-26,SB1,62.4954,synthetic_demo,synthetic conceptual storage,True
2004-07-27,SB1,62.7934,synthetic_demo,synthetic conceptual storage,True
2004-07-28,SB1,62.7934,synthetic_demo,synthetic conceptual storage,True
2004-07-29,SB1,62.7934,synthetic_demo,synthetic conceptual storage,True
2004-07-30,SB1,62.7934,synthetic_demo,synthetic conceptual storage,True
2004-07-31,SB1,63.0683,synthetic_demo,synthetic conceptual storage,True
2004-08-01,SB1,63.2828,synthetic_demo,synthetic conceptual storage,True
2004-08-02,SB1,63.2828,synthetic_demo,synthetic conceptual storage,True
2004-08-03,SB1,63.1958,synthetic_demo,synthetic conceptual storage,True
2004-08-04,SB1,63.6936,synthetic_demo,synthetic conceptual storage,True
2004-08-05,SB1,63.6326,synthetic_demo,synthetic conceptual storage,True
2004-08-06,SB1,63.1261,synthetic_demo,synthetic conceptual storage,True
2004-08-07,SB1,63.1261,synthetic_demo,synthetic conceptual storage,True
2004-08-08,SB1,63.1261,synthetic_demo,synthetic conceptual storage,True
2004-08-09,SB1,63.2445,synthetic_demo,synthetic conceptual storage,True
2004-08-10,SB1,63.2445,synthetic_demo,synthetic conceptual storage,True
2004-08-11,SB1,63.2445,synthetic_demo,synthetic conceptual storage,True
2004-08-12,SB1,63.118,synthetic_demo,synthetic conceptual storage,True
2004-08-13,SB1,63.118,synthetic_demo,synthetic conceptual storage,True
2004-08-14,SB1,63.199,synthetic_demo,synthetic conceptual storage,True
2004-08-15,SB1,63.199,synthetic_demo,synthetic conceptual storage,True
2004-08-16,SB1,63.1298,synthetic_demo,synthetic conceptual storage,True
2004-08-17,SB1,63.1298,synthetic_demo,synthetic conceptual storage,True
2004-08-18,SB1,63.0409,synthetic_demo,synthetic conceptual storage,True
2004-08-19,SB1,62.5732,synthetic_demo,synthetic conceptual storage,True
2004-08-20,SB1,62.5732,synthetic_demo,synthetic conceptual storage,True
2004-08-21,SB1,62.5699,synthetic_demo,synthetic conceptual storage,True
2004-08-22,SB1,62.4591,synthetic_demo,synthetic conceptual storage,True
2004-08-23,SB1,62.3942,synthetic_demo,synthetic conceptual storage,True
2004-08-24,SB1,62.3942,synthetic_demo,synthetic conceptual storage,True
2004-08-25,SB1,62.4224,synthetic_demo,synthetic conceptual storage,True
2004-08-26,SB1,62.6223,synthetic_demo,synthetic conceptual storage,True
2004-08-27,SB1,62.4907,synthetic_demo,synthetic conceptual storage,True
2004-08-28,SB1,62.4907,synthetic_demo,synthetic conceptual storage,True
2004-08-29,SB1,62.9445,synthetic_demo,synthetic conceptual storage,True
2004-08-30,SB1,63.1841,synthetic_demo,synthetic conceptual storage,True
2004-08-31,SB1,63.1841,synthetic_demo,synthetic conceptual storage,True
2004-09-01,SB1,63.1841,synthetic_demo,synthetic conceptual storage,True
2004-09-02,SB1,63.1841,synthetic_demo,synthetic conceptual storage,True
2004-09-03,SB1,63.2539,synthetic_demo,synthetic conceptual storage,True
2004-09-04,SB1,62.9096,synthetic_demo,synthetic conceptual storage,True
2004-09-05,SB1,63.2588,synthetic_demo,synthetic conceptual storage,True
2004-09-06,SB1,63.2588,synthetic_demo,synthetic conceptual storage,True
2004-09-07,SB1,63.2588,synthetic_demo,synthetic conceptual storage,True
2004-09-08,SB1,63.2588,synthetic_demo,synthetic conceptual storage,True
2004-09-09,SB1,63.4173,synthetic_demo,synthetic conceptual storage,True
2004-09-10,SB1,63.4173,synthetic_demo,synthetic conceptual storage,True
2004-09-11,SB1,63.4173,synthetic_demo,synthetic conceptual storage,True
2004-09-12,SB1,63.4173,synthetic_demo,synthetic conceptual storage,True
2004-09-13,SB1,63.4173,synthetic_demo,synthetic conceptual storage,True
2004-09-14,SB1,63.4173,synthetic_demo,synthetic conceptual storage,True
2004-09-15,SB1,63.582,synthetic_demo,synthetic conceptual storage,True
2004-09-16,SB1,63.5563,synthetic_demo,synthetic conceptual storage,True
2004-09-17,SB1,63.5563,synthetic_demo,synthetic conceptual storage,True
2004-09-18,SB1,63.5563,synthetic_demo,synthetic conceptual storage,True
2004-09-19,SB1,63.6999,synthetic_demo,synthetic conceptual storage,True
2004-09-20,SB1,63.8459,synthetic_demo,synthetic conceptual storage,True
2004-09-21,SB1,63.8459,synthetic_demo,synthetic conceptual storage,True
2004-09-22,SB1,63.8459,synthetic_demo,synthetic conceptual storage,True
2004-09-23,SB1,63.8459,synthetic_demo,synthetic conceptual storage,True
2004-09-24,SB1,63.6532,synthetic_demo,synthetic conceptual storage,True
2004-09-25,SB1,63.6532,synthetic_demo,synthetic conceptual storage,True
2004-09-26,SB1,63.6532,synthetic_demo,synthetic conceptual storage,True
2004-09-27,SB1,63.6532,synthetic_demo,synthetic conceptual storage,True
2004-09-28,SB1,63.8594,synthetic_demo,synthetic conceptual storage,True
2004-09-29,SB1,63.8652,synthetic_demo,synthetic conceptual storage,True
2004-09-30,SB1,64.0077,synthetic_demo,synthetic conceptual storage,True
2004-10-01,SB1,64.3144,synthetic_demo,synthetic conceptual storage,True
2004-10-02,SB1,64.2209,synthetic_demo,synthetic conceptual storage,True
2004-10-03,SB1,64.0434,synthetic_demo,synthetic conceptual storage,True
2004-10-04,SB1,64.1225,synthetic_demo,synthetic conceptual storage,True
2004-10-05,SB1,64.1225,synthetic_demo,synthetic conceptual storage,True
2004-10-06,SB1,64.0955,synthetic_demo,synthetic conceptual storage,True
2004-10-07,SB1,64.0955,synthetic_demo,synthetic conceptual storage,True
2004-10-08,SB1,64.3412,synthetic_demo,synthetic conceptual storage,True
2004-10-09,SB1,64.3786,synthetic_demo,synthetic conceptual storage,True
2004-10-10,SB1,64.3786,synthetic_demo,synthetic conceptual storage,True
2004-10-11,SB1,64.3073,synthetic_demo,synthetic conceptual storage,True
2004-10-12,SB1,64.3073,synthetic_demo,synthetic conceptual storage,True
2004-10-13,SB1,64.3073,synthetic_demo,synthetic conceptual storage,True
2004-10-14,SB1,64.6379,synthetic_demo,synthetic conceptual storage,True
2004-10-15,SB1,64.6379,synthetic_demo,synthetic conceptual storage,True
2004-10-16,SB1,64.6379,synthetic_demo,synthetic conceptual storage,True
2004-10-17,SB1,64.7937,synthetic_demo,synthetic conceptual storage,True
2004-10-18,SB1,64.8858,synthetic_demo,synthetic conceptual storage,True
2004-10-19,SB1,65.0528,synthetic_demo,synthetic conceptual storage,True
2004-10-20,SB1,65.0528,synthetic_demo,synthetic conceptual storage,True
2004-10-21,SB1,65.378,synthetic_demo,synthetic conceptual storage,True
2004-10-22,SB1,65.378,synthetic_demo,synthetic conceptual storage,True
2004-10-23,SB1,65.1268,synthetic_demo,synthetic conceptual storage,True
2004-10-24,SB1,65.1268,synthetic_demo,synthetic conceptual storage,True
2004-10-25,SB1,64.9421,synthetic_demo,synthetic conceptual storage,True
2004-10-26,SB1,64.9423,synthetic_demo,synthetic conceptual storage,True
2004-10-27,SB1,64.6873,synthetic_demo,synthetic conceptual storage,True
2004-10-28,SB1,64.8327,synthetic_demo,synthetic conceptual storage,True
2004-10-29,SB1,64.8327,synthetic_demo,synthetic conceptual storage,True
2004-10-30,SB1,64.5973,synthetic_demo,synthetic conceptual storage,True
2004-10-31,SB1,64.4726,synthetic_demo,synthetic conceptual storage,True
2004-11-01,SB1,64.4726,synthetic_demo,synthetic conceptual storage,True
2004-11-02,SB1,64.3306,synthetic_demo,synthetic conceptual storage,True
2004-11-03,SB1,64.1231,synthetic_demo,synthetic conceptual storage,True
2004-11-04,SB1,64.1231,synthetic_demo,synthetic conceptual storage,True
2004-11-05,SB1,63.9042,synthetic_demo,synthetic conceptual storage,True
2004-11-06,SB1,63.8077,synthetic_demo,synthetic conceptual storage,True
2004-11-07,SB1,63.5527,synthetic_demo,synthetic conceptual storage,True
2004-11-08,SB1,63.6985,synthetic_demo,synthetic conceptual storage,True
2004-11-09,SB1,63.6985,synthetic_demo,synthetic conceptual storage,True
2004-11-10,SB1,63.6985,synthetic_demo,synthetic conceptual storage,True
2004-11-11,SB1,63.8657,synthetic_demo,synthetic conceptual storage,True
2004-11-12,SB1,63.8657,synthetic_demo,synthetic conceptual storage,True
2004-11-13,SB1,64.1452,synthetic_demo,synthetic conceptual storage,True
2004-11-14,SB1,64.5142,synthetic_demo,synthetic conceptual storage,True
2004-11-15,SB1,64.4758,synthetic_demo,synthetic conceptual storage,True
2004-11-16,SB1,64.4758,synthetic_demo,synthetic conceptual storage,True
2004-11-17,SB1,64.4758,synthetic_demo,synthetic conceptual storage,True
2004-11-18,SB1,64.3686,synthetic_demo,synthetic conceptual storage,True
2004-11-19,SB1,64.1001,synthetic_demo,synthetic conceptual storage,True
2004-11-20,SB1,64.1001,synthetic_demo,synthetic conceptual storage,True
2004-11-21,SB1,64.1001,synthetic_demo,synthetic conceptual storage,True
2004-11-22,SB1,64.1001,synthetic_demo,synthetic conceptual storage,True
2004-11-23,SB1,64.1001,synthetic_demo,synthetic conceptual storage,True
2004-11-24,SB1,64.1001,synthetic_demo,synthetic conceptual storage,True
2004-11-25,SB1,64.1001,synthetic_demo,synthetic conceptual storage,True
2004-11-26,SB1,64.0225,synthetic_demo,synthetic conceptual storage,True
2004-11-27,SB1,63.973,synthetic_demo,synthetic conceptual storage,True
2004-11-28,SB1,63.973,synthetic_demo,synthetic conceptual storage,True
2004-11-29,SB1,63.973,synthetic_demo,synthetic conceptual storage,True
2004-11-30,SB1,63.973,synthetic_demo,synthetic conceptual storage,True
2004-12-01,SB1,63.973,synthetic_demo,synthetic conceptual storage,True
2004-12-02,SB1,63.973,synthetic_demo,synthetic conceptual storage,True
2004-12-03,SB1,63.973,synthetic_demo,synthetic conceptual storage,True
2004-12-04,SB1,64.2271,synthetic_demo,synthetic conceptual storage,True
2004-12-05,SB1,64.2148,synthetic_demo,synthetic conceptual storage,True
2004-12-06,SB1,64.2148,synthetic_demo,synthetic conceptual storage,True
2004-12-07,SB1,64.2148,synthetic_demo,synthetic conceptual storage,True
2004-12-08,SB1,64.38,synthetic_demo,synthetic conceptual storage,True
2004-12-09,SB1,64.38,synthetic_demo,synthetic conceptual storage,True
2004-12-10,SB1,64.38,synthetic_demo,synthetic conceptual storage,True
2004-12-11,SB1,64.4203,synthetic_demo,synthetic conceptual storage,True
2004-12-12,SB1,64.6222,synthetic_demo,synthetic conceptual storage,True
2004-12-13,SB1,64.6222,synthetic_demo,synthetic conceptual storage,True
2004-12-14,SB1,64.6222,synthetic_demo,synthetic conceptual storage,True
2004-12-15,SB1,64.6222,synthetic_demo,synthetic conceptual storage,True
2004-12-16,SB1,64.6222,synthetic_demo,synthetic conceptual storage,True
2004-12-17,SB1,64.6222,synthetic_demo,synthetic conceptual storage,True
2004-12-18,SB1,64.6222,synthetic_demo,synthetic conceptual storage,True
2004-12-19,SB1,64.6222,synthetic_demo,synthetic conceptual storage,True
2004-12-20,SB1,64.4994,synthetic_demo,synthetic conceptual storage,True
2004-12-21,SB1,64.4994,synthetic_demo,synthetic conceptual storage,True
2004-12-22,SB1,64.4994,synthetic_demo,synthetic conceptual storage,True
2004-12-23,SB1,64.4994,synthetic_demo,synthetic conceptual storage,True
2004-12-24,SB1,64.4994,synthetic_demo,synthetic conceptual storage,True
2004-12-25,SB1,64.4994,synthetic_demo,synthetic conceptual storage,True
2004-12-26,SB1,64.5427,synthetic_demo,synthetic conceptual storage,True
2004-12-27,SB1,64.5427,synthetic_demo,synthetic conceptual storage,True
2004-12-28,SB1,64.5427,synthetic_demo,synthetic conceptual storage,True
2004-12-29,SB1,64.5427,synthetic_demo,synthetic conceptual storage,True
2004-12-30,SB1,64.5427,synthetic_demo,synthetic conceptual storage,True
2004-12-31,SB1,64.5851,synthetic_demo,synthetic conceptual storage,True
2005-01-01,SB1,64.5851,synthetic_demo,synthetic conceptual storage,True
2005-01-02,SB1,64.5851,synthetic_demo,synthetic conceptual storage,True
2005-01-03,SB1,64.5851,synthetic_demo,synthetic conceptual storage,True
2005-01-04,SB1,64.6285,synthetic_demo,synthetic conceptual storage,True
2005-01-05,SB1,64.6285,synthetic_demo,synthetic conceptual storage,True
2005-01-06,SB1,64.2574,synthetic_demo,synthetic conceptual storage,True
2005-01-07,SB1,64.1163,synthetic_demo,synthetic conceptual storage,True
2005-01-08,SB1,64.1163,synthetic_demo,synthetic conceptual storage,True
2005-01-09,SB1,64.1163,synthetic_demo,synthetic conceptual storage,True
2005-01-10,SB1,64.1163,synthetic_demo,synthetic conceptual storage,True
2005-01-11,SB1,64.2898,synthetic_demo,synthetic conceptual storage,True
2005-01-12,SB1,64.2898,synthetic_demo,synthetic conceptual storage,True
2005-01-13,SB1,64.2898,synthetic_demo,synthetic conceptual storage,True
2005-01-14,SB1,64.1273,synthetic_demo,synthetic conceptual storage,True
2005-01-15,SB1,64.1273,synthetic_demo,synthetic conceptual storage,True
2005-01-16,SB1,64.1273,synthetic_demo,synthetic conceptual storage,True
2005-01-17,SB1,64.1273,synthetic_demo,synthetic conceptual storage,True
2005-01-18,SB1,64.1273,synthetic_demo,synthetic conceptual storage,True
2005-01-19,SB1,64.1273,synthetic_demo,synthetic conceptual storage,True
2005-01-20,SB1,64.1273,synthetic_demo,synthetic conceptual storage,True
2005-01-21,SB1,64.1273,synthetic_demo,synthetic conceptual storage,True
2005-01-22,SB1,64.1273,synthetic_demo,synthetic conceptual storage,True
2005-01-23,SB1,64.1273,synthetic_demo,synthetic conceptual storage,True
2005-01-24,SB1,64.1273,synthetic_demo,synthetic conceptual storage,True
2005-01-25,SB1,64.0564,synthetic_demo,synthetic conceptual storage,True
2005-01-26,SB1,64.0564,synthetic_demo,synthetic conceptual storage,True
2005-01-27,SB1,64.0564,synthetic_demo,synthetic conceptual storage,True
2005-01-28,SB1,64.0564,synthetic_demo,synthetic conceptual storage,True
